序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
208,V5bCQAzNzcxNDQ5OTY_hKFpWz8VMg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY_hKFpWz8VMg!!.jpg,自囿民,2026年02月27日 19:47,JL022 PEK-HND JAL有mygo剧场版，很好 晚饭其实没吃饱，后来喝绿茶喝饱的 PTV操作逻辑比较抽象，一般是黑屏，通过触屏遥控器操作，但灵敏度很低，有点折磨,0,
209,V5bCQAzNzcxNDQ5OTY.hKFp9qVDMg!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY.hKFp9qVDMg!!,自囿民,2026年02月27日 19:47,JL022 PEK-HND JAL有mygo剧场版，很好 晚饭其实没吃饱，后来喝绿茶喝饱的 PTV操作逻辑比较抽象，一般是黑屏，通过触屏遥控器操作，但灵敏度很低，有点折磨,0,
210,V5bCQAzNzcxNDQ5OTY9hKFpyK9EMg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY9hKFpyK9EMg!!.jpg,自囿民,2026年02月27日 19:47,JL022 PEK-HND JAL有mygo剧场版，很好 晚饭其实没吃饱，后来喝绿茶喝饱的 PTV操作逻辑比较抽象，一般是黑屏，通过触屏遥控器操作，但灵敏度很低，有点折磨,0,
211,EC534F12-BD27-442E-8524-71B4DBA028A9_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/EC534F12-BD27-442E-8524-71B4DBA028A9_hd.jpg,M-Licinivs-Crassvs,2026年02月27日 09:25,CX548 HKG-HND 国泰777的尔雅商务舱相较于老359和35K的商务舱拥有充足的储物空间和可以调整位置的小桌板。 4K分辨率的PTV操作非常流畅，以及可以查看当前舱位的卫生间的使用情况，这点做的很好。 餐食属于简餐，看上去一般但是味道意外的还不错（是我坐CX以来吃到过最满意的一次） 这款座位的缺点在于配备的隐私门不是很好操作，需要喊乘务员协助关闭,0,
212,89290E97-5511-43EA-968B-3150880C608E_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/89290E97-5511-43EA-968B-3150880C608E_hd.jpg,M-Licinivs-Crassvs,2026年02月27日 09:25,CX548 HKG-HND 国泰777的尔雅商务舱相较于老359和35K的商务舱拥有充足的储物空间和可以调整位置的小桌板。 4K分辨率的PTV操作非常流畅，以及可以查看当前舱位的卫生间的使用情况，这点做的很好。 餐食属于简餐，看上去一般但是味道意外的还不错（是我坐CX以来吃到过最满意的一次） 这款座位的缺点在于配备的隐私门不是很好操作，需要喊乘务员协助关闭,0,
213,9DC5281A-CEB5-41F7-B648-3F4B618A8814_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/9DC5281A-CEB5-41F7-B648-3F4B618A8814_hd.jpg,M-Licinivs-Crassvs,2026年02月27日 09:25,CX548 HKG-HND 国泰777的尔雅商务舱相较于老359和35K的商务舱拥有充足的储物空间和可以调整位置的小桌板。 4K分辨率的PTV操作非常流畅，以及可以查看当前舱位的卫生间的使用情况，这点做的很好。 餐食属于简餐，看上去一般但是味道意外的还不错（是我坐CX以来吃到过最满意的一次） 这款座位的缺点在于配备的隐私门不是很好操作，需要喊乘务员协助关闭,0,
214,5B44A96E-B63A-4CBF-A9E7-73A4EF53B76F_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/5B44A96E-B63A-4CBF-A9E7-73A4EF53B76F_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
215,E1EFA653-E9F1-4A36-A217-9396BDBBB453_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/E1EFA653-E9F1-4A36-A217-9396BDBBB453_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
216,7225AFC7-A6F0-412B-81C0-84EA874A8B54_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/7225AFC7-A6F0-412B-81C0-84EA874A8B54_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
217,B4B01A90-0CB1-4B49-84B0-E54AE6967013_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/B4B01A90-0CB1-4B49-84B0-E54AE6967013_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
218,9730B538-7F9C-4F2C-A4B1-5E9799BFF30B_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/9730B538-7F9C-4F2C-A4B1-5E9799BFF30B_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
219,4F542059-275F-43CF-8EDA-6BFC9DE46778_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/4F542059-275F-43CF-8EDA-6BFC9DE46778_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
220,D51A1395-7A8B-4B44-90E7-C9F8B516C7A7_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/D51A1395-7A8B-4B44-90E7-C9F8B516C7A7_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
221,AE63DAEE-B485-490B-8BA8-A32F68041BC0_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/AE63DAEE-B485-490B-8BA8-A32F68041BC0_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
222,228EA22E-E257-437D-9111-BE0452A96C05_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/228EA22E-E257-437D-9111-BE0452A96C05_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
223,55B69DE3-DC7A-4DBE-ACAE-B9640A8609F1_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/55B69DE3-DC7A-4DBE-ACAE-B9640A8609F1_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
224,F2332709-95AF-43AE-9AE3-4C7FF190B19C_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/F2332709-95AF-43AE-9AE3-4C7FF190B19C_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
225,CEEAA6D4-53B7-4714-9410-6754821D24BE_hd.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/CEEAA6D4-53B7-4714-9410-6754821D24BE_hd.jpg,M-Licinivs-Crassvs,2026年02月26日 06:56,CX216 MAN-HKG 国泰的正餐一如既往的拉胯 早餐的粥倒是可圈可点 以及Cathay Delight需要抢着喝，跟JAL一个毛病,0,
226,V5bCQAzNzcxNDQ5OTY4mbBpQh2TDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY4mbBpQh2TDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
227,V5bCQAzNzcxNDQ5OTY3mbBpdDCSDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY3mbBpdDCSDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
228,V5bCQAzNzcxNDQ5OTY2mbBpajGQDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY2mbBpajGQDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
229,V5bCQAzNzcxNDQ5OTY1mbBpq5miDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY1mbBpq5miDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
230,V5bCQAzNzcxNDQ5OTY0mbBpuNGpDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTY0mbBpuNGpDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
231,V5bCQAzNzcxNDQ5OTYzmbBp8NO.Dg!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYzmbBp8NO.Dg!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
232,V5bCQAzNzcxNDQ5OTYymbBpii.7Dg!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYymbBpii.7Dg!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
233,V5bCQAzNzcxNDQ5OTYxmbBp_1HSDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYxmbBp_1HSDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
234,V5bCQAzNzcxNDQ5OTYwmbBpjjjvDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYwmbBpjjjvDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
235,V5bCQAzNzcxNDQ5OTYvmbBpNdPrDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYvmbBpNdPrDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
236,V5bCQAzNzcxNDQ5OTYumbBp14DuDg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYumbBp14DuDg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
237,V5bCQAzNzcxNDQ5OTYtmbBpfsr7Dg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYtmbBpfsr7Dg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
238,V5bCQAzNzcxNDQ5OTYsmbBpnH8ODw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYsmbBpnH8ODw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
239,V5bCQAzNzcxNDQ5OTYrmbBp59QbDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYrmbBp59QbDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
240,V5bCQAzNzcxNDQ5OTYqmbBpvMgfDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYqmbBpvMgfDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
241,V5bCQAzNzcxNDQ5OTYpmbBpJT0hDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYpmbBpJT0hDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
242,V5bCQAzNzcxNDQ5OTYombBp1pwuDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYombBp1pwuDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
243,V5bCQAzNzcxNDQ5OTYnmbBpFQE.Dw!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYnmbBpFQE.Dw!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
244,V5bCQAzNzcxNDQ5OTYmmbBp9ktWDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYmmbBp9ktWDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
245,V5bCQAzNzcxNDQ5OTYlmbBpQvxXDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYlmbBpQvxXDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
246,V5bCQAzNzcxNDQ5OTYkmbBpwClZDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYkmbBpwClZDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
247,V5bCQAzNzcxNDQ5OTYjmbBpaUh9Dw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYjmbBpaUh9Dw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
248,V5bCQAzNzcxNDQ5OTYimbBpWH1_Dw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYimbBpWH1_Dw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
249,V5bCQAzNzcxNDQ5OTYhmbBp4gG8Dw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYhmbBp4gG8Dw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
250,V5bCQAzNzcxNDQ5OTYgmbBpAXS7Dw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYgmbBpAXS7Dw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
251,V5bCQAzNzcxNDQ5OTYfmbBpT5G7Dw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYfmbBpT5G7Dw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
252,V5bCQAzNzcxNDQ5OTYembBpD3zTDw!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTYembBpD3zTDw!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月11日 06:20,2026.03.07 VN50 LHR-SGN B787-9 越南航空 伦敦希思罗-胡志明市新山一 内容如图吧，还是比较有特色的，也算越南航空几个相对旗舰了，早餐的牛肉粉是比较有名的特色了，伦敦出港的水果质量其实一般，据说胡志明市和河内出港会有不少好东西，什么水果、热带鲜果汁之类的。 机上没有WiFi，PTV很卡，不好使，服务和过夜包很不错。,0,
253,V5bCQAzNzcxNDQ5OTaYOKtpZt7gMQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTaYOKtpZt7gMQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月07日 04:27,本群最差公务舱可能是 2026.03.06 AMS-LHR KL1017 A321neo 202座的全服务好像是 欧洲公务舱，3+3布局中间座位空出来,0,
254,V5bCQAzNzcxNDQ5OTaXOKtpwKu0MQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTaXOKtpwKu0MQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月07日 04:27,本群最差公务舱可能是 2026.03.06 AMS-LHR KL1017 A321neo 202座的全服务好像是 欧洲公务舱，3+3布局中间座位空出来,0,
255,V5bCQAzNzcxNDQ5OTaWOKtpc3HrMQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/商务舱/images/V5bCQAzNzcxNDQ5OTaWOKtpc3HrMQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月07日 04:27,本群最差公务舱可能是 2026.03.06 AMS-LHR KL1017 A321neo 202座的全服务好像是 欧洲公务舱，3+3布局中间座位空出来,0,
