序号,文件名,本地路径,发布人,发布时间,发布内容,评论数,评论内容
188,V5bCQAzNzcxNDQ5OTYsv7NpLwjGIQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYsv7NpLwjGIQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
189,V5bCQAzNzcxNDQ5OTYrv7Npf3LVIQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYrv7Npf3LVIQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
190,V5bCQAzNzcxNDQ5OTYqv7NpVYC.IQ!!,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYqv7NpVYC.IQ!!,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
191,V5bCQAzNzcxNDQ5OTYpv7NpgLnfIQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYpv7NpgLnfIQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
192,V5bCQAzNzcxNDQ5OTYov7NpdB_YIQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYov7NpdB_YIQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
193,V5bCQAzNzcxNDQ5OTYnv7Nprwn0IQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYnv7Nprwn0IQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
194,V5bCQAzNzcxNDQ5OTYmv7NpYrzxIQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYmv7NpYrzxIQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
195,V5bCQAzNzcxNDQ5OTYlv7NpiqT7IQ!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYlv7NpiqT7IQ!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
196,V5bCQAzNzcxNDQ5OTYkv7Np3pMOIg!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTYkv7Np3pMOIg!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:39,2025.03.14 OS757 VIE-SJJ E195 奥地利航空维也纳-萨拉热窝 机上服务按照汉莎集团传统一如既往的抠门，但是好像落地之前发了巧克力。,0,
197,V5bCQAzNzcxNDQ5OTZ8vbNpIAwECA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ8vbNpIAwECA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
198,V5bCQAzNzcxNDQ5OTZ7vbNpragFCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ7vbNpragFCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
199,V5bCQAzNzcxNDQ5OTZ6vbNpVucFCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ6vbNpVucFCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
200,V5bCQAzNzcxNDQ5OTZ5vbNpDbwcCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ5vbNpDbwcCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
201,V5bCQAzNzcxNDQ5OTZ4vbNpf5IaCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ4vbNpf5IaCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
202,V5bCQAzNzcxNDQ5OTZ3vbNpK_0qCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ3vbNpK_0qCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
203,V5bCQAzNzcxNDQ5OTZ2vbNpzYEqCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ2vbNpzYEqCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
204,V5bCQAzNzcxNDQ5OTZ1vbNpnckuCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ1vbNpnckuCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
205,V5bCQAzNzcxNDQ5OTZ0vbNp0V5FCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZ0vbNp0V5FCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
206,V5bCQAzNzcxNDQ5OTZzvbNpVUpACA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZzvbNpVUpACA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
207,V5bCQAzNzcxNDQ5OTZyvbNpJFtMCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZyvbNpJFtMCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
208,V5bCQAzNzcxNDQ5OTZxvbNp4LNPCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZxvbNp4LNPCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
209,V5bCQAzNzcxNDQ5OTZwvbNpcMxWCA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTZwvbNpcMxWCA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 15:32,2025.03.16 TK1026 SJJ-IST 萨拉热窝-伊斯坦布尔新机场 2025.03.19 TK1597 IST-FRA 伊斯坦布尔-法兰克福 都是A321，没想到都给了PTV和免费发送消息的WiFi。 樱桃汁很有特色，新鲜樱桃味，很好喝，IST-FRA甚至还有烤肉饭，味道相当可以，金属餐具，还有星空联盟团购款西葫芦。,0,
210,V5bCQAzNzcxNDQ5OTaas7NpQNQgJA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTaas7NpQNQgJA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:50,2025.06.20 MU789 PKX-HND A321 B-8650 去看水fl的时候飞的东航。 全程天气非常好，能见度非常高，一路从北京到东京都是接近于万里无云的状态，图里面附上天津跟东京的都心进场。 经济舱来说餐食不错，就是不知道星空联盟传染了什么西葫芦神教过来，导致我那会儿在世界各个地方坐飞机都逃不掉一直在吃西葫芦的命运。,0,
211,V5bCQAzNzcxNDQ5OTaZs7Np0bIVJA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTaZs7Np0bIVJA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:50,2025.06.20 MU789 PKX-HND A321 B-8650 去看水fl的时候飞的东航。 全程天气非常好，能见度非常高，一路从北京到东京都是接近于万里无云的状态，图里面附上天津跟东京的都心进场。 经济舱来说餐食不错，就是不知道星空联盟传染了什么西葫芦神教过来，导致我那会儿在世界各个地方坐飞机都逃不掉一直在吃西葫芦的命运。,0,
212,V5bCQAzNzcxNDQ5OTaYs7NpbV8YJA!!.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/V5bCQAzNzcxNDQ5OTaYs7NpbV8YJA!!.jpg,6岔路口[em]e327853[/em]矢泽兔熊,2026年03月13日 14:50,2025.06.20 MU789 PKX-HND A321 B-8650 去看水fl的时候飞的东航。 全程天气非常好，能见度非常高，一路从北京到东京都是接近于万里无云的状态，图里面附上天津跟东京的都心进场。 经济舱来说餐食不错，就是不知道星空联盟传染了什么西葫芦神教过来，导致我那会儿在世界各个地方坐飞机都逃不掉一直在吃西葫芦的命运。,0,
213,20260404_1552_HU马限时复活_08589e6e8d.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_08589e6e8d.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
214,20260404_1552_HU马限时复活_e3927c8fd5.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_e3927c8fd5.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
215,20260404_1552_HU马限时复活_e45b7c51df.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_e45b7c51df.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
216,20260404_1552_HU马限时复活_3a985e476f.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_3a985e476f.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
217,20260404_1552_HU马限时复活_5657296a9a.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_5657296a9a.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
218,20260404_1552_HU马限时复活_52c2514493.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260404_1552_HU马限时复活_52c2514493.jpg,HU马限时复活,2026年04月04日 15:52,"2026.4.4 HU7162 HGH-CAN
起飞前到柜台混了个超级经济舱，登机发现海航笑传之扣扣壁，不过这样一来是利好脚部空间的，确实是国内最舒适的经济舱之一，可惜座椅方面没有升级。
HGH餐食还行，HU这个拌饭酱真好吃
PS：本款机型偶尔会执飞北京-东京成田HU439（",0,
219,20260325_1525_万代死吗_e647154929.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1525_万代死吗_e647154929.jpg,万代死吗,2026年03月25日 15:25,"2025.4.26 MU506 HKG- PVG A321-231（WL） B-8172
2025.4.27 MU557 PVG-KMQ A319-133（WL） B-6430
村村通上座率真低 319都坐不到一半 MU的这些窄体经济还是挺宽敞的",0,
220,20260325_1525_万代死吗_40443ea41b.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1525_万代死吗_40443ea41b.jpg,万代死吗,2026年03月25日 15:25,"2025.4.26 MU506 HKG- PVG A321-231（WL） B-8172
2025.4.27 MU557 PVG-KMQ A319-133（WL） B-6430
村村通上座率真低 319都坐不到一半 MU的这些窄体经济还是挺宽敞的",0,
221,20260325_1525_万代死吗_cefb0e6f8a.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1525_万代死吗_cefb0e6f8a.jpg,万代死吗,2026年03月25日 15:25,"2025.4.26 MU506 HKG- PVG A321-231（WL） B-8172
2025.4.27 MU557 PVG-KMQ A319-133（WL） B-6430
村村通上座率真低 319都坐不到一半 MU的这些窄体经济还是挺宽敞的",0,
222,20260325_1525_万代死吗_69ad6d861b.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1525_万代死吗_69ad6d861b.jpg,万代死吗,2026年03月25日 15:25,"2025.4.26 MU506 HKG- PVG A321-231（WL） B-8172
2025.4.27 MU557 PVG-KMQ A319-133（WL） B-6430
村村通上座率真低 319都坐不到一半 MU的这些窄体经济还是挺宽敞的",0,
223,20260325_1505_万代死吗_e6437271d9.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1505_万代死吗_e6437271d9.jpg,万代死吗,2026年03月25日 15:05,CX的330也是非常舒服 个人认为仅差于Skywider 飞机上到了Golden hour,0,
224,20260325_1505_万代死吗_9dd21065e7.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1505_万代死吗_9dd21065e7.jpg,万代死吗,2026年03月25日 15:05,CX的330也是非常舒服 个人认为仅差于Skywider 飞机上到了Golden hour,0,
225,20260325_1505_万代死吗_e029d0f07d.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1505_万代死吗_e029d0f07d.jpg,万代死吗,2026年03月25日 15:05,CX的330也是非常舒服 个人认为仅差于Skywider 飞机上到了Golden hour,0,
226,20260325_1505_万代死吗_ca0487d07a.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1505_万代死吗_ca0487d07a.jpg,万代死吗,2026年03月25日 15:05,CX的330也是非常舒服 个人认为仅差于Skywider 飞机上到了Golden hour,0,
227,20260325_1450_万代死吗_ba8d2a28fe.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1450_万代死吗_ba8d2a28fe.jpg,万代死吗,2026年03月25日 14:50,"隔壁ANA 2025.5.24 NH966 JA815J B788
同期的飞机养护明显没有JAL好 座椅配置也差 顶腿很难受 横向3-3-3跟2-4-2肯定比不了",0,
228,20260325_1450_万代死吗_826f9c6441.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1450_万代死吗_826f9c6441.jpg,万代死吗,2026年03月25日 14:50,"隔壁ANA 2025.5.24 NH966 JA815J B788
同期的飞机养护明显没有JAL好 座椅配置也差 顶腿很难受 横向3-3-3跟2-4-2肯定比不了",0,
229,20260325_1450_万代死吗_4ff81e0ccf.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1450_万代死吗_4ff81e0ccf.jpg,万代死吗,2026年03月25日 14:50,"隔壁ANA 2025.5.24 NH966 JA815J B788
同期的飞机养护明显没有JAL好 座椅配置也差 顶腿很难受 横向3-3-3跟2-4-2肯定比不了",0,
230,20260325_1444_万代死吗_78a0c197f4.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1444_万代死吗_78a0c197f4.jpg,万代死吗,2026年03月25日 14:44,"2025.8.28 JL88 JA838J B788 与2025.9.1 JL87 JA845J B788
腿部空间如图所见 如果是隔壁全日空已经顶到前面椅背上了 横向宽度也是无敌 2-4-2的787 Skywider已王朝 
去程前一排还有野生莲瘟 不知道是不是群友",0,
231,20260325_1444_万代死吗_d02c64f5e3.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1444_万代死吗_d02c64f5e3.jpg,万代死吗,2026年03月25日 14:44,"2025.8.28 JL88 JA838J B788 与2025.9.1 JL87 JA845J B788
腿部空间如图所见 如果是隔壁全日空已经顶到前面椅背上了 横向宽度也是无敌 2-4-2的787 Skywider已王朝 
去程前一排还有野生莲瘟 不知道是不是群友",0,
232,20260325_1444_万代死吗_fa9688142b.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1444_万代死吗_fa9688142b.jpg,万代死吗,2026年03月25日 14:44,"2025.8.28 JL88 JA838J B788 与2025.9.1 JL87 JA845J B788
腿部空间如图所见 如果是隔壁全日空已经顶到前面椅背上了 横向宽度也是无敌 2-4-2的787 Skywider已王朝 
去程前一排还有野生莲瘟 不知道是不是群友",0,
233,20260325_1444_万代死吗_9c49105cf9.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1444_万代死吗_9c49105cf9.jpg,万代死吗,2026年03月25日 14:44,"2025.8.28 JL88 JA838J B788 与2025.9.1 JL87 JA845J B788
腿部空间如图所见 如果是隔壁全日空已经顶到前面椅背上了 横向宽度也是无敌 2-4-2的787 Skywider已王朝 
去程前一排还有野生莲瘟 不知道是不是群友",0,
234,20260325_1444_万代死吗_40480d9642.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1444_万代死吗_40480d9642.jpg,万代死吗,2026年03月25日 14:44,"2025.8.28 JL88 JA838J B788 与2025.9.1 JL87 JA845J B788
腿部空间如图所见 如果是隔壁全日空已经顶到前面椅背上了 横向宽度也是无敌 2-4-2的787 Skywider已王朝 
去程前一排还有野生莲瘟 不知道是不是群友",0,
235,20260325_1427_万代死吗_d0176fd888.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1427_万代死吗_d0176fd888.jpg,万代死吗,2026年03月25日 14:27,"2025.10.17 CZ3388 CAN-CSX 中国商飞C919 B657J 与2026.03.09 CZ3387 CSX-CAN B919J 
919宽度挺舒服的 但是CZ的超薄座椅司马了",0,
236,20260325_1427_万代死吗_ab1f9c61d4.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260325_1427_万代死吗_ab1f9c61d4.jpg,万代死吗,2026年03月25日 14:27,"2025.10.17 CZ3388 CAN-CSX 中国商飞C919 B657J 与2026.03.09 CZ3387 CSX-CAN B919J 
919宽度挺舒服的 但是CZ的超薄座椅司马了",0,
237,20260324_1140_万代死吗_890b3388e3.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1140_万代死吗_890b3388e3.jpg,万代死吗,2026年03月24日 11:40,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
238,20260324_1140_万代死吗_9fb42523d4.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1140_万代死吗_9fb42523d4.jpg,万代死吗,2026年03月24日 11:40,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
239,20260324_1140_万代死吗_68d01f0682.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1140_万代死吗_68d01f0682.jpg,万代死吗,2026年03月24日 11:40,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
240,20260324_1140_万代死吗_bf92096c9c.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1140_万代死吗_bf92096c9c.jpg,万代死吗,2026年03月24日 11:40,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
241,20260324_1140_万代死吗_34afa8db8e.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1140_万代死吗_34afa8db8e.jpg,万代死吗,2026年03月24日 11:40,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
242,20260324_1139_万代死吗_ced10ae4fa.jpg,/Users/lazywords/Code/高卡紫相关/QQ群相册/全服务航司经济舱/images/20260324_1139_万代死吗_ced10ae4fa.jpg,万代死吗,2026年03月24日 11:39,"25.11.28与11.07 国泰航空CX920 A321-251NX HKG-CSX
担当B-HPJ与B-HPE
间距顶腿很痛苦但是好过CA的330。           大屏很对 是我用过最好的ptv 有很多ACG歌曲",0,
